,CUI,STR,SAB,STY
2521,C1277042,Parathyroid cell,SNOMEDCT_US,Cell
2522,C4038423,cervical cells,LNC,Cell
2524,C2699546,DC,NCI,Gene or Genome
2525,C1413938,DC,HGNC,Gene or Genome
2526,C0012764,DC,LNC,Geographic Area
2527,C0012764,DC,NCI,Geographic Area
2528,C0011485,dC,DRUGBANK,"Nucleic Acid, Nucleoside, or Nucleotide"
2529,C0011485,dC,DRUGBANK,Biologically Active Substance
2530,C0265965,DC,ORPHANET,Disease or Syndrome
2531,C0011485,dC,PDQ,"Nucleic Acid, Nucleoside, or Nucleotide"
2532,C0011485,dC,PDQ,Biologically Active Substance
